2023-07-05 10:44:12,942 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 10:44:13,701 | INFO  | PListStore:[C:\alfresco-community74\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2023-07-05 10:44:13,902 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-50802-1688543053724-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 10:44:13,945 | INFO  | Listening for connections at: tcp://C0llo:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 10:44:13,947 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 10:44:13,957 | INFO  | Listening for connections at: amqp://C0llo:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 10:44:13,958 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 10:44:13,964 | INFO  | Listening for connections at: stomp://C0llo:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 10:44:13,965 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 10:44:13,979 | INFO  | Listening for connections at: mqtt://C0llo:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 10:44:13,982 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 10:44:14,012 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-05 10:44:14,218 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-05 10:44:14,494 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2fa6feed{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2023-07-05 10:44:14,712 | INFO  | Listening for connections at ws://C0llo:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2023-07-05 10:44:14,714 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 10:44:14,714 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-50802-1688543053724-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 10:44:14,714 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 10:44:14,732 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb only has 41600 mb of usable space. - resetting to maximum available disk space: 41600 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 10:44:14,735 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data only has 41600 mb of usable space. - resetting to maximum available disk space: 41600 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 10:44:17,305 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-05 10:44:17,306 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-05 14:59:50,121 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 14:59:50,306 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2023-07-05 14:59:50,316 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2023-07-05 14:59:50,330 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2023-07-05 14:59:50,656 | INFO  | PListStore:[C:\alfresco-community74\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2023-07-05 14:59:50,866 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-52993-1688558390682-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 14:59:51,006 | INFO  | Listening for connections at: tcp://C0llo:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 14:59:51,006 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 14:59:51,017 | INFO  | Listening for connections at: amqp://C0llo:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 14:59:51,017 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 14:59:51,026 | INFO  | Listening for connections at: stomp://C0llo:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 14:59:51,026 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 14:59:51,036 | INFO  | Listening for connections at: mqtt://C0llo:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-05 14:59:51,036 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 14:59:51,046 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-05 14:59:51,186 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-05 14:59:51,376 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4f936043{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2023-07-05 14:59:51,546 | INFO  | Listening for connections at ws://C0llo:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2023-07-05 14:59:51,546 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-05 14:59:51,546 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-52993-1688558390682-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 14:59:51,546 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 14:59:51,566 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb only has 43163 mb of usable space. - resetting to maximum available disk space: 43163 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 14:59:51,566 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data only has 43163 mb of usable space. - resetting to maximum available disk space: 43163 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-05 14:59:53,079 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-05 14:59:53,079 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-05 16:19:41,523 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-52993-1688558390682-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2023-07-05 16:19:41,573 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2023-07-05 16:19:41,575 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2023-07-05 16:19:41,577 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2023-07-05 16:19:41,578 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2023-07-05 16:19:41,580 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: mqtt://0.0.0.0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2023-07-05 16:19:41,582 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: mqtt://0.0.0.0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2023-07-05 16:19:41,764 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2023-07-05 16:19:41,806 | INFO  | PListStore:[C:\alfresco-community74\activemq\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2023-07-05 16:19:41,809 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2023-07-05 16:19:41,809 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2023-07-05 16:19:41,810 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2023-07-05 16:19:41,894 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-52993-1688558390682-0:1) uptime 1 hour 19 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2023-07-05 16:19:41,894 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-52993-1688558390682-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2023-07-07 12:37:56,938 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-07 12:37:57,155 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2023-07-07 12:37:57,553 | INFO  | PListStore:[C:\alfresco-community74\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2023-07-07 12:37:57,734 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-51719-1688722677577-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-07 12:37:57,891 | INFO  | Listening for connections at: tcp://C0llo:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-07 12:37:57,891 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-07 12:37:57,902 | INFO  | Listening for connections at: amqp://C0llo:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-07 12:37:57,903 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-07 12:37:57,909 | INFO  | Listening for connections at: stomp://C0llo:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-07 12:37:57,909 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-07 12:37:57,915 | INFO  | Listening for connections at: mqtt://C0llo:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-07 12:37:57,916 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-07 12:37:57,925 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-07 12:37:58,080 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-07 12:37:58,263 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@682cc1dd{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2023-07-07 12:37:58,440 | INFO  | Listening for connections at ws://C0llo:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2023-07-07 12:37:58,441 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-07 12:37:58,441 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-51719-1688722677577-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-07 12:37:58,441 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-07 12:37:58,453 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb only has 32420 mb of usable space. - resetting to maximum available disk space: 32420 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-07 12:37:58,455 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data only has 32420 mb of usable space. - resetting to maximum available disk space: 32420 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-07 12:37:59,787 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-07 12:37:59,787 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-10 14:14:04,501 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-10 14:14:05,306 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2023-07-10 14:14:05,371 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2023-07-10 14:14:05,436 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2023-07-10 14:14:06,046 | INFO  | PListStore:[C:\alfresco-community74\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2023-07-10 14:14:06,259 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-56529-1688987646086-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-10 14:14:06,601 | INFO  | Listening for connections at: tcp://C0llo:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-10 14:14:06,601 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-10 14:14:06,621 | INFO  | Listening for connections at: amqp://C0llo:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-10 14:14:06,621 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-10 14:14:06,681 | INFO  | Listening for connections at: stomp://C0llo:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-10 14:14:06,686 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-10 14:14:06,701 | INFO  | Listening for connections at: mqtt://C0llo:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2023-07-10 14:14:06,701 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-10 14:14:06,723 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-10 14:14:06,947 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2023-07-10 14:14:07,281 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@52522bfc{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2023-07-10 14:14:07,646 | INFO  | Listening for connections at ws://C0llo:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2023-07-10 14:14:07,646 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2023-07-10 14:14:07,646 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-56529-1688987646086-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-10 14:14:07,651 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-10 14:14:07,677 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data\kahadb only has 31893 mb of usable space. - resetting to maximum available disk space: 31893 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-10 14:14:07,683 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\alfresco-community74\activemq\bin\win64\..\..\data only has 31893 mb of usable space. - resetting to maximum available disk space: 31893 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2023-07-10 14:14:10,746 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-10 14:14:10,746 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2023-07-10 16:07:41,315 | INFO  | Apache ActiveMQ 5.17.0 (localhost, ID:C0llo-56529-1688987646086-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2023-07-10 16:07:41,340 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2023-07-10 16:07:41,341 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
